tf_ensembl,target_ensembl,tf_name,target_name,tf_is_marker,weight,tissue
ENSG00000170345,ENSG00000164128,FOS,NPY1R,FALSE,0.702100779,Left kidney
ENSG00000170345,ENSG00000115738,FOS,ID2,FALSE,0.423412105,Left kidney
ENSG00000170345,ENSG00000183287,FOS,CCBE1,FALSE,1.530110338,Left kidney
ENSG00000170345,ENSG00000214548,FOS,MEG3,FALSE,0.859094082,Left kidney
ENSG00000170345,ENSG00000124496,FOS,TRERF1,FALSE,1.199869656,Left kidney
ENSG00000170345,ENSG00000162614,FOS,NEXN,FALSE,1.145233889,Left kidney
ENSG00000170345,ENSG00000171115,FOS,GIMAP8,FALSE,0.860216456,Left kidney
ENSG00000170345,ENSG00000153443,FOS,UBALD1,FALSE,1.86422915,Left kidney
ENSG00000170345,ENSG00000162618,FOS,ADGRL4,FALSE,2.927268837,Left kidney
ENSG00000170345,ENSG00000088756,FOS,ARHGAP28,FALSE,1.332146148,Left kidney
ENSG00000170345,ENSG00000154133,FOS,ROBO4,FALSE,1.362022212,Left kidney
ENSG00000170345,ENSG00000100065,FOS,CARD10,FALSE,1.225839909,Left kidney
ENSG00000170345,ENSG00000186335,FOS,SLC36A2,FALSE,1.028464568,Left kidney
ENSG00000170345,ENSG00000077942,FOS,FBLN1,FALSE,1.695241331,Left kidney
ENSG00000170345,ENSG00000169344,FOS,UMOD,FALSE,0.843224405,Left kidney
ENSG00000170345,ENSG00000077943,FOS,ITGA8,FALSE,1.514404754,Left kidney
ENSG00000170345,ENSG00000154025,FOS,SLC5A10,FALSE,0.776358074,Left kidney
ENSG00000170345,ENSG00000168477,FOS,TNXB,FALSE,1.589884931,Left kidney
ENSG00000170345,ENSG00000078687,FOS,TNRC6C,FALSE,1.059853073,Left kidney
ENSG00000170345,ENSG00000123989,FOS,CHPF,FALSE,0.780289488,Left kidney
ENSG00000170345,ENSG00000164007,FOS,CLDN19,FALSE,2.599958884,Left kidney
ENSG00000170345,ENSG00000177410,FOS,ZFAS1,FALSE,1.955738177,Left kidney
ENSG00000170345,ENSG00000049192,FOS,ADAMTS6,FALSE,4.512352575,Left kidney
ENSG00000170345,ENSG00000163686,FOS,ABHD6,FALSE,1.366272232,Left kidney
ENSG00000170345,ENSG00000095015,FOS,MAP3K1,FALSE,1.516545685,Left kidney
ENSG00000170345,ENSG00000138772,FOS,ANXA3,FALSE,0.734545209,Left kidney
ENSG00000170345,ENSG00000087074,FOS,PPP1R15A,FALSE,0.666559106,Left kidney
ENSG00000170345,ENSG00000231290,FOS,APCDD1L-DT,FALSE,1.047570379,Left kidney
ENSG00000170345,ENSG00000177311,FOS,ZBTB38,FALSE,0.947283278,Left kidney
ENSG00000170345,ENSG00000288612,FOS,,FALSE,1.18268869,Left kidney
ENSG00000170345,ENSG00000114861,FOS,FOXP1,FALSE,0.944063817,Left kidney
ENSG00000170345,ENSG00000163644,FOS,PPM1K,FALSE,0.817245093,Left kidney
ENSG00000170345,ENSG00000078399,FOS,HOXA9,FALSE,1.218472343,Left kidney
ENSG00000170345,ENSG00000152689,FOS,RASGRP3,FALSE,0.595051464,Left kidney
ENSG00000170345,ENSG00000073910,FOS,FRY,FALSE,1.37495118,Left kidney
ENSG00000170345,ENSG00000086544,FOS,ITPKC,FALSE,2.862244205,Left kidney
ENSG00000170345,ENSG00000067082,FOS,KLF6,FALSE,1.492172533,Left kidney
ENSG00000170345,ENSG00000152583,FOS,SPARCL1,FALSE,1.797788096,Left kidney
ENSG00000170345,ENSG00000152527,FOS,PLEKHH2,FALSE,0.652037197,Left kidney
ENSG00000170345,ENSG00000115112,FOS,TFCP2L1,FALSE,1.331088862,Left kidney
ENSG00000170345,ENSG00000163347,FOS,CLDN1,FALSE,1.493270735,Left kidney
ENSG00000170345,ENSG00000131495,FOS,NDUFA2,FALSE,2.292569237,Left kidney
ENSG00000170345,ENSG00000123240,FOS,OPTN,FALSE,0.787583304,Left kidney
ENSG00000170345,ENSG00000152495,FOS,CAMK4,FALSE,1.03188893,Left kidney
ENSG00000170345,ENSG00000130770,FOS,ATP5IF1,FALSE,3.323369153,Left kidney
ENSG00000170345,ENSG00000013588,FOS,GPRC5A,FALSE,2.37469498,Left kidney
ENSG00000170345,ENSG00000261609,FOS,GAN,FALSE,0.954599671,Left kidney
ENSG00000170345,ENSG00000144802,FOS,NFKBIZ,FALSE,3.921299505,Left kidney
ENSG00000170345,ENSG00000130779,FOS,CLIP1,FALSE,0.615112457,Left kidney
ENSG00000170345,ENSG00000004799,FOS,PDK4,FALSE,0.821760343,Left kidney
ENSG00000170345,ENSG00000162961,FOS,DPY30,FALSE,1.060070185,Left kidney
ENSG00000170345,ENSG00000153012,FOS,LGI2,FALSE,2.568063062,Left kidney
ENSG00000170345,ENSG00000016391,FOS,CHDH,FALSE,1.647754985,Left kidney
ENSG00000170345,ENSG00000117395,FOS,EBNA1BP2,FALSE,0.712634777,Left kidney
ENSG00000170345,ENSG00000170190,FOS,SLC16A5,FALSE,2.942797692,Left kidney
ENSG00000170345,ENSG00000162772,FOS,ATF3,FALSE,2.560989363,Left kidney
ENSG00000170345,ENSG00000082438,FOS,COBLL1,FALSE,1.584286764,Left kidney
ENSG00000170345,ENSG00000004939,FOS,SLC4A1,FALSE,1.279282924,Left kidney
ENSG00000170345,ENSG00000106976,FOS,DNM1,FALSE,1.722768111,Left kidney
ENSG00000170345,ENSG00000145703,FOS,IQGAP2,FALSE,1.254107928,Left kidney
ENSG00000170345,ENSG00000105221,FOS,AKT2,FALSE,4.200313206,Left kidney
ENSG00000170345,ENSG00000130640,FOS,TUBGCP2,FALSE,0.494690163,Left kidney
ENSG00000170345,ENSG00000123933,FOS,MXD4,FALSE,1.07030787,Left kidney
ENSG00000170345,ENSG00000058668,FOS,ATP2B4,FALSE,1.282308154,Left kidney
ENSG00000170345,ENSG00000105219,FOS,CCNP,FALSE,1.376465433,Left kidney
ENSG00000170345,ENSG00000099337,FOS,KCNK6,FALSE,2.014934965,Left kidney
ENSG00000170345,ENSG00000078269,FOS,SYNJ2,FALSE,7.805583504,Left kidney
ENSG00000170345,ENSG00000168389,FOS,MFSD2A,FALSE,4.168525582,Left kidney
ENSG00000170345,ENSG00000145632,FOS,PLK2,FALSE,0.363006354,Left kidney
ENSG00000170345,ENSG00000150201,FOS,FXYD4,FALSE,2.216269203,Left kidney
ENSG00000170345,ENSG00000115414,FOS,FN1,FALSE,1.254818755,Left kidney
ENSG00000170345,ENSG00000177508,FOS,IRX3,FALSE,2.069040683,Left kidney
ENSG00000170345,ENSG00000111077,FOS,TNS2,FALSE,0.612002301,Left kidney
ENSG00000170345,ENSG00000170004,FOS,CHD3,FALSE,1.781123294,Left kidney
ENSG00000170345,ENSG00000109390,FOS,NDUFC1,FALSE,2.047847654,Left kidney
ENSG00000170345,ENSG00000184305,FOS,CCSER1,FALSE,1.126204488,Left kidney
ENSG00000170345,ENSG00000060762,FOS,MPC1,FALSE,1.134242659,Left kidney
ENSG00000170345,ENSG00000118946,FOS,PCDH17,FALSE,0.770895992,Left kidney
ENSG00000170345,ENSG00000163687,FOS,DNASE1L3,FALSE,1.304126903,Left kidney
ENSG00000170345,ENSG00000145555,FOS,MYO10,FALSE,1.628283093,Left kidney
ENSG00000170345,ENSG00000041982,FOS,TNC,FALSE,6.648006854,Left kidney
ENSG00000170345,ENSG00000131446,FOS,MGAT1,FALSE,0.508977341,Left kidney
ENSG00000170345,ENSG00000138166,FOS,DUSP5,FALSE,1.99380077,Left kidney
ENSG00000170345,ENSG00000117115,FOS,PADI2,FALSE,0.515409749,Left kidney
ENSG00000170345,ENSG00000106211,FOS,HSPB1,FALSE,1.497432393,Left kidney
ENSG00000170345,ENSG00000071205,FOS,ARHGAP10,FALSE,1.842926678,Left kidney
ENSG00000170345,ENSG00000168874,FOS,ATOH8,FALSE,1.788484737,Left kidney
ENSG00000170345,ENSG00000008513,FOS,ST3GAL1,FALSE,2.412304771,Left kidney
ENSG00000170345,ENSG00000159842,FOS,ABR,FALSE,1.920010907,Left kidney
ENSG00000170345,ENSG00000167711,FOS,SERPINF2,FALSE,0.90988252,Left kidney
ENSG00000170345,ENSG00000091409,FOS,ITGA6,FALSE,1.700313012,Left kidney
ENSG00000170345,ENSG00000275395,FOS,FCGBP,FALSE,1.595511414,Left kidney
ENSG00000170345,ENSG00000076864,FOS,RAP1GAP,FALSE,1.557523897,Left kidney
ENSG00000170345,ENSG00000135919,FOS,SERPINE2,FALSE,1.147817154,Left kidney
ENSG00000170345,ENSG00000147862,FOS,NFIB,FALSE,0.686296037,Left kidney
ENSG00000170345,ENSG00000157601,FOS,MX1,FALSE,1.86998316,Left kidney
ENSG00000170345,ENSG00000140332,FOS,TLE3,FALSE,0.887020905,Left kidney
ENSG00000170345,ENSG00000187240,FOS,DYNC2H1,FALSE,1.236986295,Left kidney
ENSG00000170345,ENSG00000204291,FOS,COL15A1,FALSE,0.76519604,Left kidney
ENSG00000170345,ENSG00000112541,FOS,PDE10A,FALSE,1.405577881,Left kidney
ENSG00000170345,ENSG00000136051,FOS,WASHC4,FALSE,0.426141528,Left kidney
ENSG00000170345,ENSG00000126562,FOS,WNK4,FALSE,0.867878675,Left kidney
ENSG00000170345,ENSG00000134871,FOS,COL4A2,FALSE,1.683312395,Left kidney
ENSG00000170345,ENSG00000187244,FOS,BCAM,FALSE,1.245704975,Left kidney
ENSG00000170345,ENSG00000173482,FOS,PTPRM,FALSE,0.949057242,Left kidney
ENSG00000170345,ENSG00000101871,FOS,MID1,FALSE,0.708708401,Left kidney
ENSG00000170345,ENSG00000131018,FOS,SYNE1,FALSE,1.344712993,Left kidney
ENSG00000170345,ENSG00000120262,FOS,CCDC170,FALSE,0.38594537,Left kidney
ENSG00000170345,ENSG00000170390,FOS,DCLK2,FALSE,1.285233961,Left kidney
ENSG00000170345,ENSG00000160282,FOS,FTCD,FALSE,0.683979349,Left kidney
ENSG00000170345,ENSG00000002726,FOS,AOC1,FALSE,0.994934292,Left kidney
ENSG00000170345,ENSG00000120279,FOS,MYCT1,FALSE,0.729167665,Left kidney
ENSG00000170345,ENSG00000107562,FOS,CXCL12,FALSE,2.06387092,Left kidney
ENSG00000170345,ENSG00000090674,FOS,MCOLN1,FALSE,0.97736569,Left kidney
ENSG00000170345,ENSG00000076716,FOS,GPC4,FALSE,0.80264051,Left kidney
ENSG00000170345,ENSG00000180964,FOS,TCEAL8,FALSE,0.717657969,Left kidney
ENSG00000170345,ENSG00000128016,FOS,ZFP36,FALSE,2.406591831,Left kidney
ENSG00000170345,ENSG00000116183,FOS,PAPPA2,FALSE,0.586078564,Left kidney
ENSG00000170345,ENSG00000107679,FOS,PLEKHA1,FALSE,1.611498449,Left kidney
ENSG00000170345,ENSG00000001617,FOS,SEMA3F,FALSE,1.239962904,Left kidney
ENSG00000170345,ENSG00000101333,FOS,PLCB4,FALSE,1.525401121,Left kidney
ENSG00000170345,ENSG00000147526,FOS,TACC1,FALSE,0.833830968,Left kidney
ENSG00000170345,ENSG00000128284,FOS,APOL3,FALSE,0.955975139,Left kidney
ENSG00000170345,ENSG00000163513,FOS,TGFBR2,FALSE,1.317616399,Left kidney
ENSG00000170345,ENSG00000180573,FOS,H2AC6,FALSE,2.545657311,Left kidney
ENSG00000170345,ENSG00000069849,FOS,ATP1B3,FALSE,0.96973279,Left kidney
ENSG00000170345,ENSG00000113070,FOS,HBEGF,FALSE,1.656900979,Left kidney
ENSG00000170345,ENSG00000173848,FOS,NET1,FALSE,6.10178033,Left kidney
ENSG00000170345,ENSG00000159479,FOS,MED8,FALSE,3.116072317,Left kidney
ENSG00000170345,ENSG00000064989,FOS,CALCRL,FALSE,0.9304923,Left kidney
ENSG00000170345,ENSG00000135049,FOS,AGTPBP1,FALSE,3.791988238,Left kidney
ENSG00000170345,ENSG00000113361,FOS,CDH6,FALSE,2.412739976,Left kidney
ENSG00000170345,ENSG00000135048,FOS,CEMIP2,FALSE,0.99058689,Left kidney
ENSG00000170345,ENSG00000204592,FOS,HLA-E,FALSE,1.263913031,Left kidney
ENSG00000170345,ENSG00000151704,FOS,KCNJ1,FALSE,2.593463735,Left kidney
ENSG00000170345,ENSG00000105976,FOS,MET,FALSE,0.459495062,Left kidney
ENSG00000170345,ENSG00000127329,FOS,PTPRB,FALSE,1.192338672,Left kidney
ENSG00000170345,ENSG00000158270,FOS,COLEC12,FALSE,0.984664757,Left kidney
ENSG00000170345,ENSG00000135374,FOS,ELF5,FALSE,1.516080448,Left kidney
ENSG00000170345,ENSG00000101445,FOS,PPP1R16B,FALSE,0.802774155,Left kidney
ENSG00000170345,ENSG00000128815,FOS,WDFY4,FALSE,0.787478833,Left kidney
ENSG00000170345,ENSG00000127184,FOS,COX7C,FALSE,1.027756844,Left kidney
ENSG00000170345,ENSG00000116667,FOS,C1orf21,FALSE,1.462008581,Left kidney
ENSG00000170345,ENSG00000198624,FOS,CCDC69,FALSE,1.602437022,Left kidney
ENSG00000170345,ENSG00000203799,FOS,CCDC162P,FALSE,1.617851578,Left kidney
ENSG00000170345,ENSG00000090339,FOS,ICAM1,FALSE,4.18575029,Left kidney
ENSG00000170345,ENSG00000125844,FOS,RRBP1,FALSE,1.256216189,Left kidney
ENSG00000170345,ENSG00000106070,FOS,GRB10,FALSE,1.313807478,Left kidney
ENSG00000170345,ENSG00000241743,FOS,XACT,FALSE,1.264634813,Left kidney
ENSG00000170345,ENSG00000213853,FOS,EMP2,FALSE,4.86155802,Left kidney
ENSG00000170345,ENSG00000106991,FOS,ENG,FALSE,0.891717378,Left kidney
ENSG00000170345,ENSG00000162444,FOS,RBP7,FALSE,1.831799346,Left kidney
ENSG00000170345,ENSG00000077238,FOS,IL4R,FALSE,1.196358043,Left kidney
ENSG00000170345,ENSG00000173193,FOS,PARP14,FALSE,1.357313757,Left kidney
ENSG00000170345,ENSG00000155465,FOS,SLC7A7,FALSE,0.489471239,Left kidney
ENSG00000170345,ENSG00000100292,FOS,HMOX1,FALSE,1.232079674,Left kidney
ENSG00000170345,ENSG00000273706,FOS,LHX1,FALSE,2.023039483,Left kidney
ENSG00000170345,ENSG00000185477,FOS,GPRIN3,FALSE,1.684750356,Left kidney
ENSG00000170345,ENSG00000023839,FOS,ABCC2,FALSE,1.434957938,Left kidney
ENSG00000170345,ENSG00000186815,FOS,TPCN1,FALSE,5.062652106,Left kidney
ENSG00000170345,ENSG00000139926,FOS,FRMD6,FALSE,1.201729559,Left kidney
ENSG00000170345,ENSG00000116991,FOS,SIPA1L2,FALSE,0.543117548,Left kidney
ENSG00000170345,ENSG00000058085,FOS,LAMC2,FALSE,1.998729758,Left kidney
ENSG00000170345,ENSG00000154856,FOS,APCDD1,FALSE,1.122912556,Left kidney
ENSG00000170345,ENSG00000182718,FOS,ANXA2,FALSE,2.021116241,Left kidney
ENSG00000170345,ENSG00000272636,FOS,DOC2B,FALSE,1.288738335,Left kidney
ENSG00000170345,ENSG00000178175,FOS,ZNF366,FALSE,1.340564071,Left kidney
ENSG00000170345,ENSG00000117691,FOS,NENF,FALSE,1.825875705,Left kidney
ENSG00000170345,ENSG00000088986,FOS,DYNLL1,FALSE,1.171623465,Left kidney
ENSG00000170345,ENSG00000124570,FOS,SERPINB6,FALSE,1.115867207,Left kidney
ENSG00000170345,ENSG00000130300,FOS,PLVAP,FALSE,0.861147057,Left kidney
ENSG00000170345,ENSG00000198732,FOS,SMOC1,FALSE,1.417195562,Left kidney
ENSG00000170345,ENSG00000089693,FOS,MLF2,FALSE,1.056227782,Left kidney
ENSG00000170345,ENSG00000118523,FOS,CCN2,FALSE,0.747817671,Left kidney
ENSG00000170345,ENSG00000136717,FOS,BIN1,FALSE,1.046008923,Left kidney
ENSG00000170345,ENSG00000107263,FOS,RAPGEF1,FALSE,1.222864283,Left kidney
ENSG00000170345,ENSG00000241468,FOS,ATP5MF,FALSE,1.359410401,Left kidney
ENSG00000170345,ENSG00000136160,FOS,EDNRB,FALSE,2.388789132,Left kidney
ENSG00000170345,ENSG00000160447,FOS,PKN3,FALSE,1.027090822,Left kidney
ENSG00000170345,ENSG00000113532,FOS,ST8SIA4,FALSE,0.460519394,Left kidney
ENSG00000170345,ENSG00000134825,FOS,TMEM258,FALSE,0.837838857,Left kidney
ENSG00000170345,ENSG00000196542,FOS,SPTSSB,FALSE,0.609567583,Left kidney
ENSG00000170345,ENSG00000112531,FOS,QKI,FALSE,1.802711152,Left kidney
ENSG00000170345,ENSG00000240583,FOS,AQP1,FALSE,0.973034613,Left kidney
ENSG00000170345,ENSG00000081189,FOS,MEF2C,FALSE,1.534364923,Left kidney
ENSG00000170345,ENSG00000090263,FOS,MRPS33,FALSE,2.515787367,Left kidney
ENSG00000170345,ENSG00000198844,FOS,ARHGEF15,FALSE,1.38082339,Left kidney
ENSG00000170345,ENSG00000213316,FOS,LTC4S,FALSE,0.884091217,Left kidney
ENSG00000170345,ENSG00000129534,FOS,MIS18BP1,FALSE,0.784834878,Left kidney
ENSG00000170345,ENSG00000169083,FOS,AR,FALSE,1.146791726,Left kidney
ENSG00000170345,ENSG00000136603,FOS,SKIL,FALSE,1.538399941,Left kidney
ENSG00000170345,ENSG00000120457,FOS,KCNJ5,FALSE,0.625175951,Left kidney
ENSG00000170345,ENSG00000163435,FOS,ELF3,FALSE,1.652575841,Left kidney
ENSG00000170345,ENSG00000182240,FOS,BACE2,FALSE,0.712484636,Left kidney
ENSG00000170345,ENSG00000142733,FOS,MAP3K6,FALSE,3.572811032,Left kidney
ENSG00000170345,ENSG00000185551,FOS,NR2F2,FALSE,1.587634722,Left kidney
ENSG00000170345,ENSG00000160801,FOS,PTH1R,FALSE,0.890180214,Left kidney
ENSG00000170345,ENSG00000136444,FOS,RSAD1,FALSE,1.194936207,Left kidney
ENSG00000170345,ENSG00000236383,FOS,CCDC200,FALSE,1.716694436,Left kidney
ENSG00000170345,ENSG00000146285,FOS,SCML4,FALSE,0.614817473,Left kidney
ENSG00000170345,ENSG00000163520,FOS,FBLN2,FALSE,1.994821214,Left kidney
ENSG00000170485,ENSG00000143119,NPAS2,CD53,FALSE,0.641537291,Left kidney
ENSG00000170485,ENSG00000185551,NPAS2,NR2F2,FALSE,0.676874699,Left kidney
ENSG00000170485,ENSG00000162458,NPAS2,FBLIM1,FALSE,0.510726631,Left kidney
ENSG00000170561,ENSG00000151704,IRX2,KCNJ1,FALSE,0.632339536,Left kidney
ENSG00000170561,ENSG00000135404,IRX2,CD63,FALSE,0.671653475,Left kidney
ENSG00000170561,ENSG00000091972,IRX2,CD200,FALSE,0.918317153,Left kidney
ENSG00000170581,ENSG00000188677,STAT2,PARVB,FALSE,0.497270333,Left kidney
ENSG00000170927,ENSG00000188517,PKHD1,COL25A1,FALSE,0.891966253,Left kidney
ENSG00000170927,ENSG00000263961,PKHD1,RHEX,FALSE,1.12912005,Left kidney
ENSG00000170927,ENSG00000144908,PKHD1,ALDH1L1,FALSE,0.426499878,Left kidney
ENSG00000170927,ENSG00000279301,PKHD1,OR2T11,FALSE,0.683918664,Left kidney
ENSG00000170927,ENSG00000188677,PKHD1,PARVB,FALSE,1.165533662,Left kidney
ENSG00000170927,ENSG00000147606,PKHD1,SLC26A7,FALSE,0.923425948,Left kidney
ENSG00000170927,ENSG00000187048,PKHD1,CYP4A11,FALSE,0.742369899,Left kidney
ENSG00000170927,ENSG00000105976,PKHD1,MET,FALSE,0.357631951,Left kidney
ENSG00000170927,ENSG00000283684,PKHD1,,FALSE,1.1343531,Left kidney
ENSG00000170927,ENSG00000118515,PKHD1,SGK1,FALSE,0.62847476,Left kidney
ENSG00000170927,ENSG00000168685,PKHD1,IL7R,FALSE,1.43604075,Left kidney
ENSG00000170927,ENSG00000146285,PKHD1,SCML4,FALSE,0.454737938,Left kidney
ENSG00000170927,ENSG00000107954,PKHD1,NEURL1,FALSE,0.552961027,Left kidney
ENSG00000170927,ENSG00000142279,PKHD1,WTIP,FALSE,1.100571303,Left kidney
ENSG00000170927,ENSG00000065485,PKHD1,PDIA5,FALSE,0.504175514,Left kidney
ENSG00000170927,ENSG00000144283,PKHD1,PKP4,FALSE,1.31510073,Left kidney
ENSG00000170927,ENSG00000170961,PKHD1,HAS2,FALSE,0.888330039,Left kidney
ENSG00000170927,ENSG00000196735,PKHD1,HLA-DQA1,FALSE,1.258555547,Left kidney
ENSG00000170927,ENSG00000187889,PKHD1,FYB2,FALSE,0.992155493,Left kidney
ENSG00000170927,ENSG00000168487,PKHD1,BMP1,FALSE,1.301559971,Left kidney
ENSG00000170927,ENSG00000105643,PKHD1,ARRDC2,FALSE,0.985228263,Left kidney
ENSG00000170927,ENSG00000168447,PKHD1,SCNN1B,FALSE,0.993681505,Left kidney
ENSG00000170927,ENSG00000145721,PKHD1,LIX1,FALSE,0.621084101,Left kidney
ENSG00000170927,ENSG00000104870,PKHD1,FCGRT,FALSE,0.502046083,Left kidney
ENSG00000170927,ENSG00000197256,PKHD1,KANK2,FALSE,0.847924734,Left kidney
ENSG00000170927,ENSG00000145431,PKHD1,PDGFC,FALSE,0.510690796,Left kidney
ENSG00000170927,ENSG00000188158,PKHD1,NHS,FALSE,0.599323758,Left kidney
ENSG00000170927,ENSG00000196739,PKHD1,COL27A1,FALSE,1.583879318,Left kidney
ENSG00000170927,ENSG00000070915,PKHD1,SLC12A3,FALSE,0.759257318,Left kidney
ENSG00000170927,ENSG00000122786,PKHD1,CALD1,FALSE,0.692107244,Left kidney
ENSG00000170927,ENSG00000091039,PKHD1,OSBPL8,FALSE,0.614367717,Left kidney
ENSG00000170927,ENSG00000109846,PKHD1,CRYAB,FALSE,0.472408149,Left kidney
ENSG00000170927,ENSG00000165181,PKHD1,SHOC1,FALSE,0.915746409,Left kidney
ENSG00000170927,ENSG00000173482,PKHD1,PTPRM,FALSE,0.826201421,Left kidney
ENSG00000170927,ENSG00000136153,PKHD1,LMO7,FALSE,0.719909375,Left kidney
ENSG00000170927,ENSG00000035664,PKHD1,DAPK2,FALSE,0.742224223,Left kidney
ENSG00000170927,ENSG00000173253,PKHD1,DMRT2,FALSE,1.293745336,Left kidney
ENSG00000170927,ENSG00000155366,PKHD1,RHOC,FALSE,0.820627131,Left kidney
ENSG00000170927,ENSG00000205364,PKHD1,MT1M,FALSE,0.661003325,Left kidney
ENSG00000170927,ENSG00000182704,PKHD1,TSKU,FALSE,1.325141466,Left kidney
ENSG00000170927,ENSG00000124602,PKHD1,UNC5CL,FALSE,0.508456086,Left kidney
ENSG00000170927,ENSG00000124570,PKHD1,SERPINB6,FALSE,0.399897285,Left kidney
ENSG00000170927,ENSG00000198668,PKHD1,CALM1,FALSE,1.069539167,Left kidney
ENSG00000170927,ENSG00000088836,PKHD1,SLC4A11,FALSE,0.646506493,Left kidney
ENSG00000170927,ENSG00000183255,PKHD1,PTTG1IP,FALSE,0.989880918,Left kidney
ENSG00000170927,ENSG00000183287,PKHD1,CCBE1,FALSE,1.294053369,Left kidney
ENSG00000170927,ENSG00000137872,PKHD1,SEMA6D,FALSE,0.350615399,Left kidney
ENSG00000170927,ENSG00000006611,PKHD1,USH1C,FALSE,1.811923416,Left kidney
ENSG00000170927,ENSG00000077238,PKHD1,IL4R,FALSE,1.65922097,Left kidney
ENSG00000170927,ENSG00000113140,PKHD1,SPARC,FALSE,0.770950832,Left kidney
ENSG00000170927,ENSG00000205436,PKHD1,EXOC3L4,FALSE,1.7738393,Left kidney
ENSG00000170927,ENSG00000205795,PKHD1,CYS1,FALSE,0.637492322,Left kidney
ENSG00000170927,ENSG00000163513,PKHD1,TGFBR2,FALSE,0.859407665,Left kidney
ENSG00000170927,ENSG00000131069,PKHD1,ACSS2,FALSE,0.87661299,Left kidney
ENSG00000170927,ENSG00000132205,PKHD1,EMILIN2,FALSE,0.66808892,Left kidney
ENSG00000170927,ENSG00000222041,PKHD1,CYTOR,FALSE,0.899088962,Left kidney
ENSG00000170927,ENSG00000130741,PKHD1,EIF2S3,FALSE,0.497618572,Left kidney
ENSG00000170927,ENSG00000163807,PKHD1,KIAA1143,FALSE,0.736325005,Left kidney
ENSG00000170927,ENSG00000075234,PKHD1,TTC38,FALSE,0.523066328,Left kidney
ENSG00000170927,ENSG00000177700,PKHD1,POLR2L,FALSE,1.078239117,Left kidney
ENSG00000170927,ENSG00000010932,PKHD1,FMO1,FALSE,1.254497397,Left kidney
ENSG00000170927,ENSG00000130255,PKHD1,RPL36,FALSE,1.07131285,Left kidney
ENSG00000170927,ENSG00000075624,PKHD1,ACTB,FALSE,0.811838395,Left kidney
ENSG00000170927,ENSG00000213741,PKHD1,RPS29,FALSE,0.561720378,Left kidney
ENSG00000170927,ENSG00000023445,PKHD1,BIRC3,FALSE,0.986922642,Left kidney
ENSG00000170927,ENSG00000164330,PKHD1,EBF1,FALSE,0.599581416,Left kidney
ENSG00000170927,ENSG00000240038,PKHD1,AMY2B,FALSE,0.669286765,Left kidney
ENSG00000170927,ENSG00000241743,PKHD1,XACT,FALSE,1.235362233,Left kidney
ENSG00000170927,ENSG00000101004,PKHD1,NINL,FALSE,0.785052138,Left kidney
ENSG00000170927,ENSG00000159842,PKHD1,ABR,FALSE,0.940643333,Left kidney
ENSG00000170927,ENSG00000076555,PKHD1,ACACB,FALSE,1.146047108,Left kidney
ENSG00000170927,ENSG00000183747,PKHD1,ACSM2A,FALSE,0.742909837,Left kidney
ENSG00000170927,ENSG00000258457,PKHD1,,FALSE,1.191268908,Left kidney
ENSG00000170927,ENSG00000180638,PKHD1,SLC47A2,FALSE,0.547081113,Left kidney
ENSG00000170927,ENSG00000139263,PKHD1,LRIG3,FALSE,0.725598597,Left kidney
ENSG00000170927,ENSG00000104067,PKHD1,TJP1,FALSE,1.325073303,Left kidney
ENSG00000170927,ENSG00000138030,PKHD1,KHK,FALSE,1.072602615,Left kidney
ENSG00000170927,ENSG00000138193,PKHD1,PLCE1,FALSE,1.068229528,Left kidney
ENSG00000170927,ENSG00000261371,PKHD1,PECAM1,FALSE,0.878967306,Left kidney
ENSG00000170927,ENSG00000087076,PKHD1,HSD17B14,FALSE,1.003175387,Left kidney
ENSG00000170927,ENSG00000117395,PKHD1,EBNA1BP2,FALSE,0.556492888,Left kidney
ENSG00000170927,ENSG00000197956,PKHD1,S100A6,FALSE,1.596791478,Left kidney
ENSG00000170927,ENSG00000184305,PKHD1,CCSER1,FALSE,0.794646511,Left kidney
ENSG00000171222,ENSG00000171222,SCAND1,SCAND1,FALSE,1.024112668,Left kidney
ENSG00000171222,ENSG00000145721,SCAND1,LIX1,FALSE,0.301440825,Left kidney
ENSG00000171222,ENSG00000154188,SCAND1,ANGPT1,FALSE,0.376416419,Left kidney
ENSG00000171222,ENSG00000169583,SCAND1,CLIC3,FALSE,0.810097569,Left kidney
ENSG00000171223,ENSG00000091409,JUNB,ITGA6,FALSE,0.590204992,Left kidney
ENSG00000171223,ENSG00000134825,JUNB,TMEM258,FALSE,0.503559577,Left kidney
ENSG00000171223,ENSG00000047457,JUNB,CP,FALSE,0.894581549,Left kidney
ENSG00000171223,ENSG00000111142,JUNB,METAP2,FALSE,0.554204917,Left kidney
ENSG00000171223,ENSG00000137831,JUNB,UACA,FALSE,0.36533894,Left kidney
ENSG00000171223,ENSG00000099219,JUNB,ERMP1,FALSE,0.456094957,Left kidney
ENSG00000171223,ENSG00000129757,JUNB,CDKN1C,FALSE,1.075611514,Left kidney
ENSG00000171223,ENSG00000105221,JUNB,AKT2,FALSE,2.038309162,Left kidney
ENSG00000171223,ENSG00000162069,JUNB,BICDL2,FALSE,0.550407126,Left kidney
ENSG00000171316,ENSG00000108846,CHD7,ABCC3,FALSE,0.413516548,Left kidney
ENSG00000171466,ENSG00000143344,ZNF562,RGL1,FALSE,0.481329665,Left kidney
